,sentences,meteor,bleu-4,bleu-1,bleu-2,bleu-3
1453,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6840982648951236,0.715908682698902,0.8526766616859458,0.7266072377914483,0.6623606683392943
1454,was the audio sample found to be a bonafide sample by DeltaMFCC with a shap value of -2.426?,0.5751224286662995,0.6230606820895275,0.9194436868274911,0.7957107185518864,0.7655762677151603
1455,"How did 2 impact the detection of person DeltaMFCC with a shap value of -2.426 as the primary speaker was detected by SVM,  in the audio?",0.557810539368599,0.5868897689853185,0.905053490990991,0.8099915062320827,0.730933836855285
1456,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6840982648951235,0.7166398044592184,0.852676661685946,0.7295834282676388,0.6623606683392943
1457,"was person 4 detected by DeltaDeltaMFCC with a shap value of -1.990 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8427125612417568,0.9694720863552032,0.938366950545346,0.9235011312217194
1458,"was person 4 detected by StaticMFCC,having minimum value of -0.0534,,and a maximum value of 0.1661, with a shap value of -2.119 detected as the speaker was detected by SVM,?",0.7878797096006547,0.8429073978959654,0.9753324503311258,0.9548817204301076,0.9352103453920446
1459,"was person 1 detected by StaticMFCC,having minimum value of 0.0254,,and a maximum value of 0.1351, with a shap value of -0.876 detected as the speaker was detected by SVM,?",0.8341518518518519,0.8959542509085097,0.9802971019940449,0.9602985941675382,0.9493848911803487
1460,"was person 4 detected by StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.3685, with a shap value of -1.980 detected as the speaker was detected by SVM,?",0.7261354294367924,0.7286364039883211,0.992,0.9838709677419356,0.975609756097561
1461,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of 0.4118,,and a maximum value of 1.0160,?",0.6235937898910052,0.7592877179073518,0.9080043817748736,0.7988384433643972,0.7563658914093011
1462,"How did 5 impact the detection of person StaticMFCC,having minimum value of 0.0254,,and a maximum value of 0.1351, with a shap value of -0.876 as the primary speaker was detected by SVM,  in the audio?",0.4783955666667244,0.3789984610616209,0.9388967468175389,0.8805384615384615,0.8500931646562714
1463,"How did 6 impact the detection of person StaticGTCC,having minimum value of -1.2810,,and a maximum value of 0.0854, with a shap value of 2.000 as the primary speaker was detected by SVM,  in the audio?",0.7173867154632827,0.7260745654646745,0.9682926829268291,0.8883435582822086,0.8172839506172839
1464,"How was the replayed audio determined by DeltaDeltaLFCC,having minimum value of -0.3616,,and a maximum value of 0.3475, with a shap value of -1.534?",0.5431609460841689,0.6088786153171017,0.9676651793953848,0.8869323671497584,0.8236020423726966
1465,DeltaMFCC with a shap value of -1.490 helped determine that the audio sample was replayed what other features were used?,0.3455530396244609,0.2552119092906934,0.97757048092869,0.9039216651892709,0.8654143408610974
1466,How was the audio sample found to be a bonafide sample by DeltaMFCC with a shap value of -1.228,0.4581858345956234,0.4778129527387927,0.9470925297113751,0.8314511255010792,0.7847161064552368
1467,"How was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.0833,,and a maximum value of 0.0925, with a shap value of 2.138",0.5152389824721736,0.5035267611048999,0.9588842579728937,0.8702180126082067,0.8304336468129572
1468,"was person 1 detected by DeltaMFCC with a shap value of 1.977 detected as the speaker was detected by SVM,?",0.751770968528332,0.8143719945950751,0.9000505987518974,0.8428858508889885,0.8305214393449688
1469,"How did 4 impact the detection of person StaticMFCC,having minimum value of 1.9493,,and a maximum value of 3.0161, with a shap value of 2.494 as the primary speaker was detected by SVM,  in the audio?",0.6849801300578033,0.7023998932903002,0.9701863354037268,0.8825000000000001,0.8062893081761006
1470,"How was the replayed audio determined by DeltaLFCC,having minimum value of -2.0061,,and a maximum value of 0.7152, with a shap value of -1.654?",0.5765890031623534,0.7495821075460907,0.9333517013362723,0.8477880935705281,0.7738240970499035
1471,"StaticGTCC,having minimum value of -1.7450,,and a maximum value of 1.5041, with a shap value of -2.000 helped determine that the audio sample was replayed what other features were used?",0.3479839869313937,0.34409151267316473,0.9321444303283115,0.8161583880393704,0.7530348433333508
1472,"person 7 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.5700,,and a maximum value of 0.2577,?",0.6894478287964396,0.7933042896635447,0.9090285967277776,0.8127796083690508,0.7734994981599197
1473,"was person 1 detected by DeltaDeltaMFCC with a shap value of -1.240 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8427125612417568,0.9694720863552032,0.9383669505453458,0.9235011312217194
1474,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6282668359956044,0.6760429660590178,0.8777669505112767,0.763161942323509,0.6972991297881224
1475,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of 3.4468,,and a maximum value of 6.3204,?",0.5073436849801688,0.706913390024656,0.9450291375291375,0.7813967608330984,0.7167701600255766
1476,"How did 1 impact the detection of person DeltaDeltaMFCC with a shap value of 2.505 as the primary speaker was detected by SVM,  in the audio?",0.5268514041617304,0.5045913399113056,0.9672601744186047,0.9093888737644497,0.8239709166788934
1477,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6235953881061785,0.6745618718532496,0.8641086345461023,0.7507963222008509,0.7043090034965035
1478,"How did 2 impact the detection of person DeltaDeltaMFCC with a shap value of 2.505 as the primary speaker was detected by SVM,  in the audio?",0.5974721182239919,0.619089091972759,0.9647452428261329,0.898205338871836,0.8169806066195295
1479,"was the audio sample found to be a bonafide sample by StaticLFCC,having minimum value of -0.0511,,and a maximum value of 0.1836, with a shap value of -1.335?",0.7491246573256168,0.8099246769433792,0.9288668081548652,0.8427660087528025,0.7992354124748491
1480,"DeltaDeltaLFCC,having minimum value of -0.4263,,and a maximum value of 0.3646, with a shap value of -2.907 helped determine that the audio sample was replayed what other features were used?",0.57388666232256,0.5751578757779539,0.904448437721938,0.7420015109815984,0.6727770751706921
1481,"was person 3 detected by StaticGTCC,having minimum value of 3.4468,,and a maximum value of 6.3204, with a shap value of 1.000 detected as the speaker was detected by SVM,?",0.7528010857457336,0.8356734843037529,0.9803549668874172,0.9430967741935483,0.9206525890762263
1482,"was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.2094,,and a maximum value of 0.1931, with a shap value of -0.387?",0.7662182958962868,0.8264931602929708,0.9327029087497067,0.8658830134857531,0.8370922132748262
1483,How was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of -0.899,0.4623582766439909,0.4206722096235427,0.9654571843251087,0.9182614844358286,0.8754475703324808
1484,"How did 2 impact the detection of person DeltaMFCC with a shap value of 0.880 as the primary speaker was detected by SVM,  in the audio?",0.6387358285415571,0.7233080148030379,0.9299196926369386,0.8423559564684615,0.7555725560042883
1485,"was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.3274,,and a maximum value of 0.2595, with a shap value of -0.218?",0.7766606201298002,0.8450927143110307,0.9491359504545,0.8890172239108409,0.8638540596094554
1486,How was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of -2.830,0.576310826826386,0.580574842328265,0.961176530506102,0.8817810884767405,0.8471085095478781
1487,"How was the replayed audio determined by StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131, with a shap value of -3.000?",0.6657326558005427,0.7177006746507348,0.9457990289001188,0.8579748961454158,0.8097135936164148
1488,"How was the replayed audio determined by DeltaDeltaLFCC,having minimum value of -0.0839,,and a maximum value of 0.0866, with a shap value of -1.371?",0.6238860227770002,0.7633508770935665,0.9462074651176,0.8543058122305599,0.8021464444227183
1489,"How was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -1.2810,,and a maximum value of 0.0854, with a shap value of 2.000",0.5398524584626587,0.5766110056962399,0.9625500910746811,0.8714829603491504,0.8227272727272729
1490,"was person 5 detected by StaticMFCC,having minimum value of -0.1335,,and a maximum value of 0.1059, with a shap value of -2.577 detected as the speaker was detected by SVM,?",0.8194742987392576,0.8610705809939171,0.9928006836146123,0.9734959349593497,0.9563098250632633
1491,"StaticLFCC,having minimum value of 0.0084,,and a maximum value of 0.0789, with a shap value of -2.260 helped determine that the audio sample was replayed what other features were used?",0.606809047052678,0.6327207047922399,0.9631310514347868,0.8186881291892787,0.7569363490076881
1492,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6801641315298708,0.7257279390265208,0.8416406688362699,0.724442735626946,0.6833404508977028
1493,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.1030,,and a maximum value of 0.1426,?",0.7046268503475724,0.799198009908053,0.9176029962546816,0.8152258308872267,0.7477528089887642
1494,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of 1.9493,,and a maximum value of 3.0161,?",0.49189145577279947,0.6986070756165147,0.94375,0.7836477987421384,0.7063291139240506
1495,"DeltaDeltaLFCC,having minimum value of -1.4790,,and a maximum value of 0.8907, with a shap value of -0.784 helped determine that the audio sample was replayed what other features were used?",0.4491623418873135,0.38400566549088777,0.9535159398982204,0.8703830744745075,0.8133273001508294
1496,"How did 5 impact the detection of person StaticMFCC,having minimum value of -0.0186,,and a maximum value of 0.1206, with a shap value of -1.232 as the primary speaker was detected by SVM,  in the audio?",0.4247325012494674,0.36123368551956847,0.9366620434581601,0.8527149321266968,0.7905411900413343
1497,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of 1.9493,,and a maximum value of 3.0161,?",0.5334587526622404,0.6953372447250518,0.93926422157409,0.7979704435618414,0.7288855693300859
1498,"was person 5 detected by DeltaMFCC with a shap value of 1.977 detected as the speaker was detected by SVM,?",0.7555849900551769,0.8309359355485799,0.9314555574295834,0.8835380248020319,0.8709868562809738
1499,"was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.0643,,and a maximum value of 0.0705, with a shap value of 1.386?",0.7361940298507462,0.8139768749795202,0.9368340943683409,0.8464914395948879,0.8161776212832551
1500,"was the audio sample found to be a bonafide sample by DeltaLFCC,having minimum value of -0.0545,,and a maximum value of 0.0587, with a shap value of 1.918?",0.7361940298507462,0.8165934275687594,0.9152458893390787,0.8307236710464883,0.7998697742007601
1501,was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of 1.038?,0.7180565858147026,0.7797074689052278,0.9333094549087855,0.8481819626424745,0.818813573629342
1502,"How did 2 impact the detection of person StaticMFCC,having minimum value of -0.0186,,and a maximum value of 0.1206, with a shap value of -1.232 as the primary speaker was detected by SVM,  in the audio?",0.5240039144669566,0.500987224245695,0.9329693725162981,0.8408104044293303,0.774561804103377
1503,"was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.3317,,and a maximum value of 0.1953, with a shap value of 2.059?",0.7146538171331708,0.7799301073755126,0.9172289291303375,0.8205813269336918,0.7780141719884525
1504,"How was the audio sample found to be a bonafide sample by DeltaLFCC,having minimum value of -0.1313,,and a maximum value of 0.1467, with a shap value of 0.418",0.6002415573104947,0.6734180534228129,0.9602557562513343,0.8402036202204671,0.7897258734751584
1505,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of 3.4468,,and a maximum value of 6.3204,?",0.6047575681946261,0.755388540763125,0.9149264705882352,0.7845201866504363,0.7367020184741705
1506,"How was the audio sample found to be a bonafide sample by DeltaLFCC,having minimum value of -0.0399,,and a maximum value of 0.0406, with a shap value of -2.551",0.5457907315451058,0.6018876462274474,0.9548358074673864,0.7959219907343191,0.7240282584988857
1507,"was the replayed audio sample classified using StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131, with a shap value of -3.000?",0.7246706901195571,0.7012530027173941,0.9305071731662963,0.8515310242527627,0.807706004646748
1508,"DeltaLFCC,having minimum value of -0.5209,,and a maximum value of 1.2992, with a shap value of 0.294 helped determine that the audio sample was replayed what other features were used?",0.5834368812387531,0.6330144012189924,0.9525879917184266,0.8307304521346428,0.7668158567774934
1509,"was the replayed audio sample classified using StaticGTCC,having minimum value of -1.2733,,and a maximum value of 1.5179, with a shap value of -3.000?",0.7312520230045496,0.7173087755487949,0.9255820068928422,0.8310964845145159,0.7938860656251961
1510,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6162289685317279,0.674208394132682,0.8722313147845062,0.7545966660838143,0.6988259860642954
1511,"StaticLFCC,having minimum value of -0.1452,,and a maximum value of 0.1888, with a shap value of -1.656 helped determine that the audio sample was replayed what other features were used?",0.45613436506058685,0.4766863479720945,0.9521604447002069,0.8018871997512027,0.7108425887837654
1512,"How did 4 impact the detection of person DeltaDeltaMFCC with a shap value of 1.766 as the primary speaker was detected by SVM,  in the audio?",0.589364556189215,0.5542956842081045,0.9747747747747748,0.9054545454545455,0.8261667331471878
1513,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975,?",0.7161883234843878,0.7928781669461081,0.8794171220400729,0.7924471467618676,0.7616867741571768
1514,"DeltaLFCC,having minimum value of -0.0667,,and a maximum value of 0.0624, with a shap value of 1.855 helped determine that the audio sample was replayed what other features were used?",0.5667561177468725,0.6637958615551566,0.9612635640221848,0.8258607198748045,0.7642811089619601
1515,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.0186,,and a maximum value of 0.1206,?",0.6274131595848724,0.7899402287775203,0.9333968573331255,0.814186578866732,0.7610838056970654
1516,"was person 5 detected by DeltaMFCC with a shap value of 0.378 detected as the speaker was detected by SVM,?",0.7260921583272517,0.8439304991475585,0.9562404220552523,0.908966831017481,0.8935776233570352
1517,"StaticMFCC,having minimum value of -9.7029,,and a maximum value of -0.3273, with a shap value of -0.990 helped determine that the audio sample was replayed what other features were used?",0.47787086051910793,0.5334732541258805,0.9517551862366689,0.7638345864661653,0.6792202131604945
1518,"How was the replayed audio determined by StaticMFCC,having minimum value of -32.1356,,and a maximum value of -14.5968, with a shap value of -1.428?",0.43231623633927996,0.5269446706069681,0.9458433837522234,0.8097141827062595,0.7218682795698925
1519,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.3685,?",0.5580462234604158,0.7472819231051543,0.9304749597301896,0.8092060767538666,0.7548273602786366
1520,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6831647923733449,0.7361592232378248,0.8396696578061216,0.7350304540420819,0.6983349159832972
1521,"was person 4 detected by StaticGTCC,having minimum value of -0.5859,,and a maximum value of 1.2835, with a shap value of 2.000 detected as the speaker was detected by SVM,?",0.7415221233107824,0.7580135212817485,0.9906754966887418,0.9769247311827958,0.964304032302068
1522,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6851942553159234,0.7030333499665935,0.820618979498381,0.7052736006683376,0.6596484848484848
1523,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6982889938167025,0.7402455481200452,0.8531615113097599,0.7444352159468438,0.6974026223776224
1524,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6409964148916293,0.7108583188318083,0.8662004935950172,0.7235588972431077,0.6504121212121212
1525,"was the replayed audio sample classified using StaticLFCC,having minimum value of -0.1061,,and a maximum value of 0.3351, with a shap value of -0.629?",0.6483665830649165,0.6247902263737769,0.9329423785401796,0.8205807086614172,0.7754860187931054
1526,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6580777618368494,0.7065475977633444,0.8228188927252671,0.7047743389481456,0.6643305023813117
1527,"How did 4 impact the detection of person DeltaDeltaMFCC with a shap value of -2.455 as the primary speaker was detected by SVM,  in the audio?",0.6043515424954239,0.5956031753841176,0.9639498873873874,0.8991839656406586,0.8214339531850501
1528,"How was the replayed audio determined by StaticGTCC,having minimum value of -0.5700,,and a maximum value of 0.2577, with a shap value of 1.000?",0.6162701382125413,0.6521788563407913,0.9476400696578816,0.8584820464876373,0.8004017111769091
1529,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.3685,?",0.5580462234604158,0.7472208464835932,0.9256628003779654,0.8079638407290218,0.7596986666568968
1530,"How was the audio sample found to be a bonafide sample by DeltaLFCC,having minimum value of -0.0458,,and a maximum value of 0.0499, with a shap value of 1.086",0.4609818015187554,0.4967600376546285,0.9571735036436584,0.8413091934676796,0.7845264515771078
1531,"was person 5 detected by StaticMFCC,having minimum value of 1.9493,,and a maximum value of 3.0161, with a shap value of 2.494 detected as the speaker was detected by SVM,?",0.7746862528880488,0.878229166527485,0.985430463576159,0.9480000000000001,0.9315436241610738
1532,"was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -0.5700,,and a maximum value of 0.2577, with a shap value of 1.000?",0.7667940907706366,0.8101164419130406,0.9129966309977886,0.8290185623400467,0.7956003039513678
1533,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.0018,,and a maximum value of 0.5733,?",0.7299786569957127,0.8049487632844778,0.8821317503158014,0.8035879889566804,0.7760597683889608
1534,"was person 1 detected by DeltaDeltaMFCC with a shap value of 1.766 detected as the speaker was detected by SVM,?",0.7946219290969507,0.8330058168439007,0.9169674481362794,0.874295532646048,0.8602415966386554
1535,"person 2 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.5713186482161314,0.6749738222965412,0.8843623121294073,0.7616540058155726,0.6936190674890164
1536,"DeltaDeltaLFCC,having minimum value of -0.2094,,and a maximum value of 0.1931, with a shap value of -0.387 helped determine that the audio sample was replayed what other features were used?",0.5889030534814544,0.6234422761088478,0.9585714285714285,0.8388489208633094,0.7797101449275362
1537,"How did 1 impact the detection of person StaticGTCC,having minimum value of -0.5859,,and a maximum value of 1.2835, with a shap value of 2.000 as the primary speaker was detected by SVM,  in the audio?",0.6209257499483775,0.6055225172410696,0.9696732026143791,0.88248987854251,0.8103517006365332
1538,"How did 3 impact the detection of person StaticGTCC,having minimum value of -1.0018,,and a maximum value of 0.5733, with a shap value of 0.000 as the primary speaker was detected by SVM,  in the audio?",0.7387412507865221,0.7336097222793067,0.9718909966877446,0.9028083679457379,0.8328703703703704
1539,"How was the audio sample found to be a bonafide sample by StaticPSRCC,having minimum value of -0.2070,,and a maximum value of 0.2080, with a shap value of 2.276",0.4442630597014925,0.4368153221396961,0.9616487210939983,0.9270997647100293,0.8777200182398539
1540,"person 6 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticMFCC,having minimum value of -0.1335,,and a maximum value of 0.1059,?",0.6548075591579063,0.7722562159789442,0.9167057127410343,0.8075295491025829,0.7392710756619032
1541,"How did 5 impact the detection of person DeltaDeltaMFCC with a shap value of -2.050 as the primary speaker was detected by SVM,  in the audio?",0.6059222271657162,0.6148815905733175,0.9568552927927929,0.892655690765927,0.8173564812176698
1542,"How did 4 impact the detection of person StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975, with a shap value of 1.000 as the primary speaker was detected by SVM,  in the audio?",0.6996746628394425,0.6786320980797133,0.9801497640999006,0.9147894736842106,0.8512733899284413
1543,"How did 2 impact the detection of person StaticMFCC,having minimum value of 0.4118,,and a maximum value of 1.0160, with a shap value of -0.730 as the primary speaker was detected by SVM,  in the audio?",0.6886292773819658,0.7237559827013389,0.9814442850310856,0.9197852760736197,0.8508135066633964
1544,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6562658940830329,0.7173915237558954,0.8482359854271948,0.720812447786132,0.6682414918414918
1545,"How was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -0.9119,,and a maximum value of 0.4847, with a shap value of 0.000",0.5364455031120483,0.5541213621075176,0.9310909797260832,0.8071719628386871,0.7513939269508512
1546,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.3218,,and a maximum value of 0.2074, with a shap value of -2.946",0.7035735072052163,0.765066887104435,0.9498986212489863,0.8495063759769643,0.8119561815336462
1547,"was person 2 detected by StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975, with a shap value of 1.000 detected as the speaker was detected by SVM,?",0.7140615175396933,0.7506651779550513,0.9677745858193344,0.9254310956117408,0.9037891694202962
1548,"How was the audio sample found to be a bonafide sample by StaticMFCC,having minimum value of 0.4118,,and a maximum value of 1.0160, with a shap value of -0.730",0.492352769775575,0.5308439849924593,0.9461409844868258,0.777384828647947,0.7228870769220239
1549,"was person 2 detected by DeltaDeltaMFCC with a shap value of 1.766 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8316779362316528,0.9637375611401586,0.9228865979381444,0.8938025210084033
1550,"was person 2 detected by DeltaDeltaMFCC with a shap value of -2.747 detected as the speaker was detected by SVM,?",0.7366980329032484,0.8380354431349517,0.9673215487207948,0.9340191244583893,0.9169077246283128
1551,"person 8 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of 3.4468,,and a maximum value of 6.3204,?",0.552683147750493,0.7338449541256853,0.9272783833813245,0.7835950497058226,0.730337093628233
1552,"StaticLFCC,having minimum value of -0.3431,,and a maximum value of 0.2792, with a shap value of -2.274 helped determine that the audio sample was replayed what other features were used?",0.5432753881287122,0.5651855617152106,0.9585349574352371,0.8714908275425994,0.8035215188412488
1553,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.2993,,and a maximum value of 0.2892, with a shap value of 2.446",0.4442630597014925,0.4351899354427373,0.9442197253433209,0.887129724208376,0.8515935214211077
1554,"DeltaLFCC,having minimum value of -0.0850,,and a maximum value of 0.0839, with a shap value of 1.579 helped determine that the audio sample was replayed what other features were used?",0.5913628531366648,0.6554020290832504,0.9580985915492958,0.8214253831275107,0.7635010060362173
1555,was the replayed audio sample classified using DeltaDeltaMFCC with a shap value of 1.342?,0.6019250548943019,0.5263023352235998,0.9499413558526859,0.8768410852713178,0.8425913344061028
1556,"StaticGTCC,having minimum value of -3.3228,,and a maximum value of 1.7916, with a shap value of 1.000 helped determine that the audio sample was replayed what other features were used?",0.6270613878957036,0.6540450969998275,0.9630793270259856,0.84264838585059,0.7910810730297749
1557,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6840381319324376,0.7532794456710766,0.8593263653214354,0.752864167995747,0.7140474029787006
1558,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.1098,,and a maximum value of 0.1212, with a shap value of 0.375",0.5838242166075479,0.6264445831072604,0.9566817755386048,0.8051918158567775,0.7521208249381625
1559,"How was the replayed audio determined by StaticMSRCC,having minimum value of -0.4199,,and a maximum value of 0.2242, with a shap value of 2.065?",0.631445445611483,0.7428425155156188,0.9528944618599791,0.8409301988302789,0.7835705299755256
1560,"How did 3 impact the detection of person DeltaMFCC with a shap value of 1.913 as the primary speaker was detected by SVM,  in the audio?",0.6274778728101968,0.714354746159737,0.9272944819819819,0.8326700071581961,0.7469491772244066
1561,"How was the replayed audio determined by DeltaDeltaLFCC,having minimum value of -0.1910,,and a maximum value of 0.1809, with a shap value of -0.617?",0.5599077860538532,0.6724383350993804,0.9528262587086116,0.8283167738164817,0.7428167967298402
1562,"How did 3 impact the detection of person StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131, with a shap value of -3.000 as the primary speaker was detected by SVM,  in the audio?",0.6746280292557547,0.6454356066121868,0.9777075073079302,0.9241780376868096,0.8605973352878046
1563,"How was the replayed audio determined by DeltaDeltaLFCC,having minimum value of -0.2322,,and a maximum value of 0.2682, with a shap value of 0.385?",0.6135232862323431,0.7320003203245151,0.9307012246415953,0.8300433582972016,0.7559161324786324
1564,"was person 4 detected by StaticGTCC,having minimum value of -3.3228,,and a maximum value of 1.7916, with a shap value of 1.000 detected as the speaker was detected by SVM,?",0.7951797897203429,0.876033070747642,0.9427293901011751,0.9149111937626927,0.9021032241621002
1565,"was the replayed audio sample classified using DeltaLFCC,having minimum value of -0.1313,,and a maximum value of 0.1467, with a shap value of 0.418?",0.6481335369470942,0.7390385877956043,0.9126759543004994,0.8163540805073064,0.750112889657599
1566,How was the audio sample found to be a bonafide sample by DeltaMFCC with a shap value of -0.162,0.4006929923120399,0.39359446619320576,0.9589001986097319,0.8321200218221495,0.78553489550932
1567,"was the replayed audio sample classified using DeltaLFCC,having minimum value of -0.0850,,and a maximum value of 0.0839, with a shap value of 1.579?",0.781739135177461,0.7849634914854746,0.9059959758551308,0.7862441961324558,0.7442443064182195
1568,"Was person 3 detected as the primary speaker was detected by SVM,  of the audio sample?",0.7479976407426696,0.7062465527223046,0.8375862875862875,0.7441355854038163,0.7116079659879168
1569,"How did 5 impact the detection of person StaticMFCC,having minimum value of -0.1335,,and a maximum value of 0.1059, with a shap value of -2.577 as the primary speaker was detected by SVM,  in the audio?",0.632239937933105,0.6826691871004174,0.9118239660657477,0.7986322035602937,0.7134445801112468
1570,"How was the audio sample found to be a bonafide sample by StaticMSRCC,having minimum value of -0.3317,,and a maximum value of 0.1953, with a shap value of 2.059",0.4970494507087893,0.5519394181009705,0.9462798703404914,0.8323869883240198,0.7773436473165638
1571,"How did 5 impact the detection of person DeltaDeltaMFCC with a shap value of 2.505 as the primary speaker was detected by SVM,  in the audio?",0.5233858596176082,0.5003593954749873,0.9708321758455449,0.92453489923929,0.8601350908256279
1572,"How did 2 impact the detection of person DeltaDeltaMFCC with a shap value of 1.342 as the primary speaker was detected by SVM,  in the audio?",0.5324212230902752,0.5115085017389115,0.9688226744186046,0.9167937992125985,0.8449509028762708
1573,How was the audio sample found to be a Bonafide sample?,0.5038705137227305,0.3650028283717326,0.5196480938416422,0.3824755989352262,0.31335674634643707
1574,"was person 6 detected by StaticGTCC,having minimum value of 3.4468,,and a maximum value of 6.3204, with a shap value of 1.000 detected as the speaker was detected by SVM,?",0.7232437730588024,0.8241377659412447,0.9803549668874172,0.9324301075268817,0.9045452065258909
1575,was the audio sample found to be a bonafide sample by DeltaMFCC with a shap value of 2.908?,0.5728651378383512,0.6678868285909223,0.9385675303161258,0.8404626391787067,0.8222002731014957
1576,"How was the audio sample found to be a bonafide sample by StaticPSRCC,having minimum value of -0.2052,,and a maximum value of 0.1643, with a shap value of 2.585",0.5591452991452991,0.5934235875225011,0.964679884963297,0.7872267405182767,0.7321739130434783
1577,"was person 4 detected by DeltaDeltaMFCC with a shap value of -2.287 detected as the speaker was detected by SVM,?",0.7479382124767613,0.8427125612417568,0.9694720863552032,0.9383669505453458,0.9235011312217194
1578,"How did 4 impact the detection of person DeltaMFCC with a shap value of 1.127 as the primary speaker was detected by SVM,  in the audio?",0.5718048979212625,0.6010520037986865,0.8919850056893042,0.8131820656726421,0.7363234930286032
1579,"was person 2 detected by DeltaMFCC with a shap value of 1.127 detected as the speaker was detected by SVM,?",0.711037957226894,0.8250833640868154,0.9192106594703997,0.8551202749140894,0.8383403361344538
1580,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.6238,,and a maximum value of 0.3975,?",0.6764775581520559,0.8153302139768517,0.911177347242921,0.8125960061443933,0.7787068836792594
